#{"t_start": 1764916300.63553, "env_id": "None"}
r,l,t
-148.341401,100,4325.984659
-161.474587,100,4329.895136
-121.097741,100,4334.910514
-158.82365,100,4337.970661
-92.406126,100,4342.912009
-109.565768,100,4347.999154
-198.72168,100,4350.98138
-194.216789,100,4353.920074
-193.224996,100,4357.947878
-128.02308,100,4361.977337
-91.39769,100,4365.977618
-162.088883,100,4369.9501
-116.682356,100,4373.906047
-125.991839,100,4376.911971
-94.941553,100,4380.950038
-137.676158,100,4384.936994
-108.710413,100,4388.983312
-96.194318,100,4393.003557
-169.209848,100,4396.994642
-166.301657,100,4399.973149
-172.646635,100,4404.030752
-176.077921,100,4408.971177
-123.912259,100,4413.057006
-183.96033,100,4416.985959
-135.481074,100,4421.989925
-139.942066,100,4427.055037
-363.65635,100,4430.958521
-111.815427,100,4433.94969
-165.026513,100,4437.963789
-180.723787,100,4441.954355
-192.046799,100,4446.97286
-124.44827,100,4450.036007
61.333231,70,4453.67769
-168.285624,100,4457.007763
-154.246213,100,4461.069515
-95.884054,100,4464.074951
-190.675821,100,4467.993425
-159.722328,100,4470.989453
-127.710234,100,4474.979367
-177.911745,100,4478.994026
-98.657335,100,4483.014214
-157.882194,100,4488.057871
-108.208748,100,4492.058909
-175.480533,100,4496.084075
-158.655013,100,4501.093329
-181.70219,100,4505.100825
-204.43308,100,4508.100669
-189.426052,100,4512.056857
-155.014593,100,4516.097385
-144.697959,100,4520.115702
-193.880131,100,4523.106256
-141.889133,100,4526.053441
-123.496864,100,4530.104316
-160.010315,100,4535.076716
-197.24354,100,4539.042425
-159.050761,100,4544.056
-178.211857,100,4548.076082
-164.654239,100,4551.187551
-134.058627,100,4555.169411
-95.682164,100,4559.085549
-78.200408,100,4563.174628
-159.64329,100,4567.250073
-148.393004,100,4572.041607
-87.202691,100,4575.138849
-169.748423,100,4580.169353
-158.145738,100,4583.081827
-146.427526,100,4586.191152
-155.445125,100,4589.202932
-144.206225,100,4594.140062
-148.657207,100,4599.111786
-103.821217,100,4603.136687
-147.421756,100,4606.101629
-263.649075,100,4611.094602
-185.339965,100,4615.165416
-137.627727,100,4618.156848
-125.981457,100,4622.186737
-209.664129,100,4626.14052
-145.483407,100,4630.236017
-136.084804,100,4634.243247
-140.542643,100,4638.142811
-100.85448,100,4642.157627
-138.012984,100,4647.154989
-139.092712,100,4652.170435
-145.809723,100,4657.196579
-131.878752,100,4662.250235
-82.697984,100,4667.177026
-137.570909,100,4671.226656
-115.023619,100,4676.2226
-211.351912,100,4681.196685
-131.889994,100,4686.264199
-101.955072,100,4691.272051
-96.700295,100,4696.19389
-141.941337,100,4700.296538
-157.418664,100,4704.314622
-172.451216,100,4709.230541
-193.179663,100,4714.321309
-132.960324,100,4717.254754
122.340325,29,4720.462702
-141.711957,100,4725.31555
-88.989438,100,4729.264519
-145.753759,100,4734.280351
-175.272813,100,4737.242006
-101.626469,100,4741.223336
-128.498656,100,4744.22952
42.36532,83,4749.056896
-130.094849,100,4752.249989
-150.414932,100,4757.267573
-100.577898,100,4761.248949
-219.387525,100,4765.264057
-147.160158,100,4769.268004
-94.486357,100,4773.260078
-98.464147,100,4777.339458
-80.572052,100,4781.350543
-100.342036,100,4786.34267
-162.24523,100,4791.337747
-123.152684,100,4795.243518
-320.487982,100,4798.257951
-165.177405,100,4802.287657
110.871936,35,4804.584606
-170.688882,100,4807.261247
-83.343877,100,4811.281122
-195.798121,100,4816.428392
-90.678797,100,4820.313068
-144.43379,100,4823.336731
-101.302152,100,4826.266498
57.882637,67,4829.950979
-110.842792,100,4833.412192
108.120878,38,4837.686471
-178.538624,100,4842.336708
-122.128854,100,4846.401137
-144.952986,100,4850.41136
-174.788322,100,4855.393726
-211.609517,100,4860.318832
-211.89904,100,4864.313606
-326.33951,100,4867.344441
-196.88046,100,4870.399537
-136.103243,100,4873.347832
-117.209086,100,4877.310353
-202.83131,100,4882.327488
-125.167378,100,4886.347841
-200.6527,100,4891.323684
-148.695316,100,4896.327365
-216.056221,100,4900.337434
-118.226301,100,4903.328726
-166.786613,100,4907.367726
-163.445411,100,4910.350385
-131.060113,100,4915.356009
-177.762786,100,4919.350572
115.793192,35,4922.729295
-116.640781,100,4927.43914
81.836538,47,4931.813038
-353.196156,100,4934.343354
-157.447083,100,4938.455695
-108.365961,100,4942.451281
-147.020118,100,4946.457399
-91.155592,100,4950.450614
-284.296389,100,4954.481385
-201.523183,100,4959.502981
-178.625792,100,4964.420742
-154.642511,100,4968.519576
-160.440288,100,4973.469737
-214.688911,100,4977.433686
137.387742,22,4981.605102
-104.204352,100,4986.439509
-131.662073,100,4991.454755
-85.228248,100,4996.436628
130.335883,25,4999.653222
-119.302188,100,5002.462796
-118.254004,100,5005.457532
-1005.464904,100,5009.423182
-144.695551,100,5013.54046
-117.738248,100,5016.550857
138.371165,21,5018.641676
-127.660536,100,5023.548898
-147.563653,100,5028.582813
-129.137812,100,5032.482924
-115.768878,100,5036.578648
-118.769447,100,5041.561719
-167.296682,100,5046.527942
-148.948686,100,5050.511981
-91.498408,100,5054.488465
-139.401707,100,5059.551918
-148.507425,100,5063.520109
-114.294433,100,5068.500423
-116.772098,100,5073.527305
-127.521257,100,5078.519247
-124.653797,100,5083.569082
138.95408,21,5086.677998
-439.203045,100,5091.530419
-111.915073,100,5096.526
-125.56641,100,5100.533584
-950.634885,100,5105.171029
-81.210647,100,5108.537826
-112.267789,100,5113.551633
-164.687481,100,5118.53851
-127.383228,100,5122.560846
-225.110566,100,5126.562344
-221.408808,100,5130.560313
-140.401177,100,5134.585372
-109.614368,100,5137.571803
-117.502512,100,5142.577862
-169.131783,100,5147.590723
-97.719542,100,5152.583374
88.326411,37,5155.906592
-120.095432,100,5159.586843
-117.048481,100,5164.599247
-153.691247,100,5168.574485
-357.87125,100,5173.596511
-619.827719,100,5178.602543
-116.909676,100,5182.594822
-346.29594,100,5187.617003
-116.641962,100,5192.600191
-128.011401,100,5196.612801
-91.518561,100,5200.613919
-404.402665,100,5204.615407
-771.239173,100,5208.602436
-112.717473,100,5212.620393
-437.126482,100,5216.603928
-109.173542,100,5220.640442
-123.640735,100,5225.629684
84.672984,41,5229.005785
-129.592945,100,5232.637517
-376.563944,100,5235.636872
-455.232449,100,5239.639793
-452.415463,100,5242.641668
-457.228401,100,5245.653564
-193.337874,100,5250.656518
-139.041105,100,5253.655379
-136.36369,100,5257.683691
-169.333277,100,5260.658457
-156.436721,100,5263.670439
-412.05804,100,5266.67186
-119.4126,100,5269.693025
-171.949761,100,5274.692274
-100.91649,100,5277.689041
-188.821623,100,5280.687952
-187.383047,100,5284.692654
-110.371146,100,5287.70316
-97.769012,100,5291.709382
-128.877377,100,5296.691933
-124.198624,100,5300.705201
-98.540225,100,5303.72399
-202.943728,100,5306.71237
-154.681803,100,5309.719045
-127.564189,100,5312.725582
-109.60866,100,5317.715583
-116.716154,100,5322.734426
-93.329792,100,5326.713871
-110.30012,100,5330.731949
-117.758771,100,5334.734568
-132.957609,100,5339.72975
-122.810556,100,5344.731623
-129.714464,100,5349.757578
-130.707203,100,5353.750385
-147.840453,100,5357.767715
-157.58534,100,5361.752405
-226.821966,100,5365.781087
-142.790468,100,5368.833811
-391.554876,100,5372.738929
-595.811094,100,5377.938699
-326.802517,100,5381.83989
-186.556023,100,5385.849317
-110.20865,100,5389.770018
-115.845744,100,5392.877998
-111.73411,100,5396.844084
-154.535233,100,5401.880977
-422.525133,100,5406.806683
-167.323828,100,5410.932993
-125.198182,100,5415.834134
-152.054947,100,5420.888704
-402.747782,100,5425.791284
-153.686487,100,5429.817111
-113.079487,100,5434.84411
-425.274472,100,5439.891824
-179.384506,100,5444.908083
-453.825885,100,5448.841856
-444.014781,100,5452.886988
-130.606552,100,5456.859089
-544.937522,100,5459.956541
-464.431317,100,5462.822852
-149.081906,100,5466.814341
-137.549701,100,5469.787126
-174.493908,100,5472.87738
-224.32134,100,5477.893899
-270.878309,100,5481.894527
-246.349082,100,5484.898796
-140.723314,100,5489.903933
-223.185134,100,5493.939025
-222.18664,100,5497.899018
-148.668604,100,5500.890599
-147.419799,100,5504.84062
-150.846613,100,5508.817323
-187.821205,100,5512.857812
-186.351706,100,5516.856641
-182.262065,100,5520.848753
-155.343698,100,5524.91806
66.883856,71,5527.565067
-157.41274,100,5529.957658
-146.397421,100,5532.899099
-176.993195,100,5537.943175
-187.669415,100,5541.860982
-172.457476,100,5546.869064
-202.162589,100,5550.950375
-207.476044,100,5554.895273
-161.547384,100,5558.923638
-221.873245,100,5562.916054
-277.275029,100,5566.884293
-207.390883,100,5570.962959
-201.24792,100,5574.909834
-259.19119,100,5578.973948
-356.127879,100,5583.037981
-315.952409,100,5585.928637
-334.873087,100,5588.888828
-161.812111,100,5592.905164
-255.780058,100,5597.019716
-181.109248,100,5600.998936
-151.909421,100,5605.993719
-204.028349,100,5611.000609
-284.850298,100,5614.938954
-264.827752,100,5619.929348
-191.70664,100,5623.930592
-202.091915,100,5628.943759
-118.323666,100,5632.952221
-162.705482,100,5635.919015
-230.785416,100,5639.947729
-183.254316,100,5643.944402
-189.41017,100,5647.020073
-173.347562,100,5651.020997
-217.710423,100,5656.033805
-174.802556,100,5660.059974
-203.772781,100,5663.061105
-307.997547,100,5666.997377
-316.563558,100,5670.990541
-250.179955,100,5676.108963
-177.500277,100,5681.063269
-199.983228,100,5685.09058
-222.332755,100,5689.017
-177.22859,100,5694.020627
-218.582855,100,5698.099171
-189.648004,100,5701.010493
-296.38534,100,5704.036668
-305.201806,100,5708.019701
-221.755855,100,5713.039288
-177.588842,100,5718.054583
-248.575805,100,5722.048216
-253.550893,100,5727.054807
-306.687082,100,5731.057593
-238.533948,100,5736.056052
-266.634548,100,5741.063866
-282.585813,100,5745.069049
-260.468797,100,5749.067941
-214.578379,100,5753.071288
-302.484894,100,5758.075587
-190.674417,100,5762.099709
-180.094758,100,5766.083624
-199.996029,100,5770.085346
-213.722829,100,5774.090775
-309.253213,100,5778.094033
-144.515985,100,5783.102164
-232.200558,100,5788.10302
-213.151737,100,5793.106805
-177.646147,100,5796.104121
-191.026708,100,5800.148114
-155.791198,100,5804.126054
-409.365999,100,5808.097225
-249.601721,100,5811.132985
-175.923345,100,5815.125633
-171.205111,100,5819.12972
-187.296364,100,5822.131353
-162.677512,100,5827.13151
-254.540663,100,5831.141218
-176.983726,100,5836.14466
-164.113332,100,5841.144397
-212.039478,100,5845.172767
-171.197746,100,5850.154642
-173.320569,100,5855.159976
-444.109017,100,5860.159464
-435.836436,100,5864.154002
-291.227855,100,5869.177173
-372.996658,100,5874.170723
-213.3286,100,5878.177284
-184.329883,100,5883.172545
-234.023937,100,5887.187254
-209.301505,100,5892.193944
-161.315311,100,5896.194683
-215.015657,100,5901.19709
-318.168199,100,5905.232847
-244.703927,100,5910.216946
-193.432567,100,5915.214152
-162.780612,100,5919.28686
-172.237973,100,5924.218481
-224.266554,100,5928.223591
-330.305142,100,5932.182597
-164.826226,100,5937.240216
-132.766693,100,5942.218011
-174.37208,100,5946.304767
-153.909147,100,5951.242295
-251.814041,100,5955.27094
-266.756936,100,5959.247154
-194.435493,100,5964.233627
-180.479083,100,5968.239898
-362.422554,100,5973.319946
-255.020941,100,5977.26227
-143.09303,100,5982.261882
-353.535124,100,5986.232236
-190.667038,100,5989.270744
-292.759877,100,5993.314048
-146.453281,100,5998.25719
-364.66793,100,6002.276701
-356.8911,100,6007.340443
-165.476276,100,6011.287402
-159.888762,100,6016.2763
-338.088966,100,6021.360575
-171.240531,100,6025.377644
-170.351577,100,6030.305286
-387.96265,100,6035.296403
-381.472516,100,6040.33371
-190.55077,100,6044.31993
-227.450798,100,6049.3206
-149.318528,100,6054.310131
-194.417066,100,6059.301306
-152.710936,100,6064.302415
-318.125358,100,6069.31996
-273.888964,100,6073.34936
-184.260604,100,6078.344104
-192.632178,100,6082.346862
-419.347669,100,6087.352745
-365.670501,100,6092.352413
-151.743065,100,6097.331995
-358.688075,100,6101.363811
-168.920965,100,6104.368335
-215.105375,100,6108.3687
-441.753789,100,6112.368687
-167.518811,100,6117.364402
-372.14991,100,6120.366992
-181.313797,100,6124.362985
-137.160799,100,6128.423403
-203.454361,100,6133.402251
-238.372732,100,6138.39746
-194.997262,100,6143.388033
-402.091943,100,6148.392525
-299.129992,100,6153.393085
-191.509446,100,6157.537839
-220.077785,100,6162.420929
-172.062843,100,6166.418049
-111.037204,100,6171.415382
-183.992334,100,6176.42952
-267.137299,100,6180.424371
-295.367508,100,6185.430623
-190.92245,100,6189.429111
-158.353009,100,6193.42832
-224.449344,100,6198.45345
-225.712906,100,6203.478658
-199.220662,100,6207.463282
-186.797245,100,6212.460103
-388.929875,100,6217.448703
-200.33156,100,6221.456059
-181.491514,100,6225.482588
-224.846161,100,6230.474423
-259.433943,100,6234.475994
-178.105431,100,6238.483187
-208.873672,100,6242.530931
-189.959814,100,6246.566617
-235.300375,100,6251.57542
-115.389402,100,6255.475173
-136.508826,100,6259.58587
-159.355423,100,6262.571476
-112.711326,100,6265.559091
-196.948479,100,6268.504204
-196.65546,100,6271.506882
-161.886338,100,6274.519934
-157.594767,100,6278.58493
-196.004267,100,6282.566005
-194.959183,100,6286.610103
-206.721155,100,6291.600316
-427.805757,100,6294.60696
-185.528598,100,6298.534374
-172.983339,100,6302.570784
-177.645838,100,6306.510947
-111.799241,100,6309.595592
-186.69577,100,6314.626887
-130.315578,100,6318.564034
-159.70935,100,6321.54553
-227.48998,100,6324.567659
-175.345987,100,6328.633657
-115.017408,100,6332.56924
-155.198271,100,6336.543387
-155.67392,100,6341.546197
-120.009487,100,6346.601449
-121.522778,100,6349.703713
-105.345097,100,6352.595555
-103.712441,100,6356.601293
-169.314548,100,6360.549545
-161.481166,100,6363.612516
-132.467901,100,6366.679965
-218.136168,100,6370.628743
-141.804334,100,6374.632866
-201.999438,100,6378.667126
-213.758748,100,6381.621625
-117.736021,100,6385.658332
-166.119573,100,6389.579409
-114.515888,100,6392.598133
-142.709556,100,6395.60706
-109.708518,100,6400.592185
-109.049902,100,6403.590398
-394.974372,100,6407.680939
-91.021679,100,6411.610601
-165.912042,100,6415.616177
-81.480553,100,6419.62401
-164.231536,100,6422.621976
-112.162183,100,6426.622089
-163.485255,100,6430.630087
-128.40633,100,6435.614561
-438.057063,100,6439.659013
-152.646733,100,6444.724525
-182.753616,100,6449.646946
-209.093195,100,6453.706691
-173.818649,100,6458.652146
-196.821352,100,6462.631966
-161.755857,100,6467.656745
-144.251038,100,6472.626231
-136.232292,100,6476.652719
-108.286012,100,6481.645407
-196.480477,100,6486.680035
-97.492476,100,6491.676241
-151.37984,100,6496.63267
-216.153547,100,6500.682363
-210.985989,100,6503.68619
-76.715544,100,6507.690854
-141.624419,100,6511.690566
-119.240715,100,6514.66978
-521.028797,100,6518.671451
-117.842835,100,6522.67362
-82.42647,100,6526.71333
-75.140767,100,6531.710206
-176.757384,100,6535.709954
-114.563607,100,6538.691947
-419.95919,100,6543.787309
-124.732196,100,6548.692157
-81.321408,100,6552.723202
-77.860982,100,6556.713825
-153.89226,100,6559.700538
-219.194965,100,6562.730659
-186.293109,100,6566.731248
-174.33788,100,6569.723698
-138.186257,100,6573.736959
-90.648427,100,6576.739984
-183.722673,100,6581.827028
-66.794983,100,6586.751897
-163.77016,100,6592.039521
-189.552575,100,6595.907064
-120.130268,100,6599.771157
-120.357012,100,6603.755825
-574.910491,100,6607.763345
-131.539091,100,6610.825648
-127.91493,100,6614.799409
-120.404193,100,6617.738474
-111.96246,100,6621.74067
-85.307932,100,6625.838472
-120.325142,100,6628.804934
-193.330587,100,6631.773513
-208.397312,100,6637.323461
-141.937123,100,6641.787213
-122.090431,100,6646.777671
-105.465321,100,6651.772733
-153.605985,100,6656.805584
-374.807455,100,6660.771716
-124.763024,100,6665.810594
-504.962423,100,6669.774663
-157.096318,100,6672.81397
-840.43288,100,6676.790011
-185.17896,100,6682.018502
-140.117435,100,6685.810334
-91.597008,100,6688.834082
-114.919194,100,6691.833626
-334.991162,100,6696.810162
-208.37449,100,6701.917126
-615.557151,100,6706.820867
-148.816134,100,6710.844685
-126.582637,100,6714.83413
-105.240109,100,6719.843858
-137.188215,100,6724.845288
-110.552687,100,6729.85779
-131.237935,100,6734.862517
-340.913874,100,6739.849459
-103.810713,100,6744.865491
-86.366056,100,6748.873532
94.600278,52,6752.364293
-121.165103,100,6756.865759
-347.779077,100,6761.879287
-126.194331,100,6764.887215
-145.968036,100,6768.879788
-288.409495,100,6772.881335
-170.01731,100,6776.899427
-419.308582,100,6780.91779
-332.7257,100,6784.896969
-164.243465,100,6788.87632
-135.201913,100,6792.89818
-133.986006,100,6797.896008
-468.688654,100,6802.89575
-103.335733,100,6807.902711
-371.359735,100,6812.937331
-136.883479,100,6815.926312
-262.260996,100,6819.931728
-105.963079,100,6823.941749
-406.69268,100,6827.938922
-291.835496,100,6831.941039
-141.179204,100,6835.941462
-191.125581,100,6840.984999
-159.925482,100,6845.951893
-320.476668,100,6850.929188
-150.604731,100,6855.960844
-138.753674,100,6860.939461
-168.425797,100,6864.965348
-133.136943,100,6869.985424
-261.382215,100,6874.009011
-417.284581,100,6879.115271
-152.982532,100,6881.997428
-142.025171,100,6886.032012
-94.721475,100,6889.05196
-136.168298,100,6894.061924
-102.242333,100,6898.004954
-174.856354,100,6902.022317
-92.246335,100,6906.042472
-141.332858,100,6910.01264
-185.977255,100,6915.033031
-269.394953,100,6919.021512
-335.265398,100,6923.001596
-195.015351,100,6926.024918
-322.671466,100,6930.034691
-155.288501,100,6935.023525
-338.497178,100,6940.025274
-111.252131,100,6945.03761
-333.78036,100,6950.038234
-182.363319,100,6954.03839
-172.655171,100,6958.051467
-166.734869,100,6962.042234
-146.7775,100,6966.039337
-148.470878,100,6970.042571
-370.973685,100,6974.067859
-322.659189,100,6978.070882
-160.490809,100,6982.067904
-125.648995,100,6986.055229
-191.888629,100,6990.079611
-122.667454,100,6994.084283
-368.417687,100,6997.052483
-134.759576,100,7001.062628
-146.169511,100,7005.085398
-132.918545,100,7008.079539
-129.644643,100,7013.092831
-124.749528,100,7016.121277
-159.172635,100,7019.084453
-104.434024,100,7023.088372
-140.737949,100,7026.116944
-409.574789,100,7029.13016
-123.195042,100,7033.109281
-99.982506,100,7037.11504
-252.890484,100,7041.09669
-114.808419,100,7045.123452
-186.889772,100,7048.10427
-180.310623,100,7052.113267
-173.471392,100,7056.122532
-144.693477,100,7061.122667
-265.668954,100,7065.127245
-174.855707,100,7069.143695
-135.071326,100,7073.14515
-157.570529,100,7077.154971
-145.800991,100,7082.148498
-301.353182,100,7086.147412
-346.718442,100,7090.145347
-285.008186,100,7094.302879
-123.718496,100,7098.155794
-178.210874,100,7102.145876
-103.813966,100,7106.167105
-111.995497,100,7111.187021
-170.294873,100,7116.202691
-122.196966,100,7120.264215
-291.799257,100,7124.329916
-241.844569,100,7128.284205
-155.612132,100,7132.168874
-168.758756,100,7136.183724
-246.731939,100,7140.183761
-127.415206,100,7144.220402
-178.845048,100,7147.250597
-188.688961,100,7151.256452
-148.617311,100,7154.258607
-183.310326,100,7158.22441
-201.290522,100,7162.255269
-118.350523,100,7167.222589
-112.106305,100,7172.300956
-116.678183,100,7175.245941
-162.346869,100,7179.250522
-201.83956,100,7183.266347
-131.358633,100,7188.257681
-130.060621,100,7192.250469
-122.925299,100,7196.224016
-108.791822,100,7200.25136
-119.177002,100,7204.313754
-265.176041,100,7208.366824
-207.385312,100,7213.256563
-176.315592,100,7217.263854
-139.939831,100,7221.236748
-242.726527,100,7224.267145
-127.186695,100,7228.254045
-278.835011,100,7233.28052
-154.427178,100,7237.256163
-166.839821,100,7241.285889
-249.228263,100,7245.270781
-141.724743,100,7249.281043
-195.427559,100,7252.297982
-129.895464,100,7256.289164
-129.541295,100,7260.297902
-335.611129,100,7264.299534
-119.125456,100,7268.301323
-208.418285,100,7273.326658
-195.155493,100,7278.320107
-200.364837,100,7282.320865
-354.896287,100,7286.307489
-163.802203,100,7290.308962
-355.499675,100,7294.330539
-162.892462,100,7298.309191
-319.894071,100,7302.324308
-369.315149,100,7306.325032
-182.555031,100,7310.333119
-154.523345,100,7313.355225
-303.437875,100,7317.340677
-165.878418,100,7321.354176
-173.303683,100,7326.356756
-174.758229,100,7329.359882
-341.398215,100,7333.350596
-177.260068,100,7338.368474
-192.042443,100,7342.366658
-181.024445,100,7346.374665
-185.030314,100,7351.366003
-117.708426,100,7356.366747
-376.274736,100,7360.383292
-118.85776,100,7363.378266
-142.610572,100,7367.388386
-173.374359,100,7371.396031
-108.517487,100,7374.380686
-120.267552,100,7377.391902
-194.118712,100,7381.40581
-358.811893,100,7386.401106
-101.257432,100,7390.392909
-187.766227,100,7394.406112
-106.663257,100,7399.40339
-341.619977,100,7403.415092
-333.81032,100,7407.447113
-108.75101,100,7412.412304
-150.511512,100,7416.409045
-169.939778,100,7420.432325
-109.672198,100,7424.417342
-184.905817,100,7428.436458
-343.660295,100,7433.433957
-157.816267,100,7438.44262
-315.769966,100,7442.452473
-176.160047,100,7447.455854
-331.418547,100,7450.455711
-138.235853,100,7455.452993
-304.748536,100,7459.459448
-118.039258,100,7463.446519
-108.879845,100,7468.472839
-315.369146,100,7472.472852
-115.032682,100,7477.469808
-144.613648,100,7482.481332
-108.734339,100,7486.463406
-142.805731,100,7491.502377
-148.967889,100,7495.478328
-301.762871,100,7499.493459
-302.26579,100,7504.504707
-289.009085,100,7508.50019
-305.840978,100,7512.505877
-303.961111,100,7515.735548
-299.502764,100,7520.509972
-156.918274,100,7525.527818
-312.711149,100,7529.507084
-220.504726,100,7534.535901
-210.720841,100,7539.536305
-175.084353,100,7543.526215
-105.501437,100,7548.52502
-163.378814,100,7552.557312
-342.699283,100,7556.537013
-325.927857,100,7560.527498
-149.697975,100,7565.545746
-208.448584,100,7570.570156
82.207442,56,7574.082428
-361.658701,100,7577.553609
-357.361525,100,7581.548266
-265.334551,100,7584.753052
-108.262572,100,7587.611855
-262.366644,100,7591.971354
-101.121588,100,7595.539644
-215.088727,100,7599.548491
-360.058685,100,7603.503006
-97.552539,100,7607.547436
-154.017353,100,7612.541185
-314.590545,100,7616.528842
-231.879025,100,7620.567693
-230.867124,100,7624.577013
-103.360912,100,7628.56774
-225.539314,100,7632.57706
-105.315299,100,7637.562018
-148.502953,100,7642.566954
-108.719707,100,7646.564654
-144.507363,100,7650.581604
-386.367597,100,7654.552004
-160.319559,100,7658.587657
-326.68788,100,7662.564176
-118.445748,100,7666.5899
-162.70085,100,7669.596874
-97.523668,100,7672.6049
-101.105867,100,7676.606426
-221.938203,100,7679.612274
-280.536424,100,7683.771637
-334.101174,100,7686.579825
-317.71195,100,7689.595104
-101.171013,100,7692.619591
-84.997805,100,7695.631447
-362.774839,100,7699.600069
-117.514039,100,7703.640027
-98.39086,100,7707.6411
-112.731257,100,7711.619508
-311.452215,100,7715.593931
-99.353951,100,7720.638574
-147.290036,100,7724.652292
-318.934431,100,7728.621312
-291.719982,100,7732.602739
-157.668538,100,7736.654512
-294.597841,100,7741.611812
-112.702492,100,7746.650387
-334.082162,100,7750.621152
-127.783982,100,7753.702982
-153.424861,100,7757.673706
-201.637359,100,7761.683997
-100.397885,100,7765.749346
-103.361683,100,7768.71861
-301.76157,100,7772.697046
-173.409419,100,7777.777749
-202.481818,100,7780.695491
-307.343966,100,7784.743977
-305.256456,100,7787.747267
-287.51921,100,7790.736621
-281.912375,100,7795.739284
-276.734558,100,7799.695848
-285.328647,100,7804.755199
-148.088654,100,7808.796624
-349.896181,100,7812.79445
-121.020734,100,7816.807732
-316.87824,100,7820.76142
-118.471383,100,7823.803405
-349.08963,100,7826.772493
-237.653501,100,7829.74246
-287.218177,100,7833.738919
-173.943262,100,7837.822048
-117.064366,100,7841.815431
-209.468145,100,7845.83423
-261.168267,100,7849.70512
-107.032181,100,7852.744603
-320.227766,100,7856.708714
-190.484076,100,7860.765584
-153.562624,100,7863.762805
-190.988103,100,7866.799951
-122.141091,100,7870.770623
-197.006074,100,7875.777052
-115.073483,100,7879.824808
-148.912011,100,7882.831506
-115.930294,100,7886.826885
-114.581339,100,7890.78782
-97.395498,100,7893.782844
-365.219276,100,7897.779408
-302.651616,100,7901.860935
-167.530631,100,7905.853905
-124.300828,100,7909.802253
-340.800904,100,7913.838169
-329.462391,100,7916.834378
-310.129054,100,7921.837166
-162.757019,100,7925.932436
-320.08462,100,7929.936088
-113.19403,100,7933.906846
-140.829005,100,7936.96532
-119.237208,100,7939.862445
-313.555515,100,7942.890465
-297.571961,100,7945.856231
-322.607871,100,7949.850039
-141.307927,100,7953.93654
-124.339584,100,7957.85584
-169.360475,100,7960.87132
-316.937736,100,7963.861934
-144.496318,100,7966.877952
-194.776006,100,7970.880571
-313.320278,100,7974.359566
-315.410349,100,7976.885678
-306.191101,100,7981.872804
-338.169071,100,7985.892325
-152.968547,100,7988.90304
-157.096236,100,7993.898565
-311.324953,100,7998.070664
-299.984823,100,8000.901495
-207.803127,100,8004.908316
-305.362246,100,8007.897564
-133.919244,100,8012.914172
-160.335255,100,8016.910454
-147.722524,100,8021.92107
-163.379489,100,8025.910919
-303.975622,100,8028.917484
-157.135941,100,8031.926029
-219.318742,100,8035.934514
-157.916981,100,8039.907209
-168.566961,100,8044.939124
-326.117423,100,8049.942837
-150.920512,100,8053.944084
-195.578377,100,8058.953839
-194.396223,100,8063.95651
-127.307154,100,8068.950149
-226.877635,100,8072.970695
-238.129127,100,8077.96703
-200.514697,100,8082.967319
-223.003597,100,8087.97711
-87.966307,100,8091.966128
-198.314952,100,8096.988109
-146.765593,100,8102.087519
-304.534269,100,8106.986463
-189.245792,100,8110.995475
-325.438782,100,8116.002416
-64.013404,87,8120.881769
-130.103389,100,8126.010789
-129.9742,100,8131.015369
-183.951195,100,8135.021776
-321.893563,100,8139.024696
-250.188988,100,8143.030382
-257.209119,100,8146.038308
-158.626868,100,8150.021695
-161.227822,100,8154.032349
-164.643211,100,8158.033463
-54.893851,98,8163.029428
-219.722398,100,8166.043072
-121.109864,100,8170.080992
-238.129517,100,8174.049973
-206.079902,100,8178.056553
-273.990571,100,8182.057126
-308.959467,100,8186.058584
-177.199734,100,8190.057771
-184.808083,100,8193.063925
-199.592387,100,8197.062373
-125.805403,100,8200.078382
-147.025981,100,8204.083022
-160.347984,100,8208.153307
-148.293858,100,8212.160277
-203.164079,100,8216.092083
-157.419626,100,8220.091043
-245.250712,100,8224.091548
-152.530567,100,8228.204884
-174.987549,100,8232.11389
-169.532459,100,8236.09527
-201.289617,100,8241.109668
-147.682049,100,8244.09024
-123.161854,100,8248.100368
-215.091215,100,8251.109321
-186.644612,100,8254.118663
-212.034099,100,8258.378685
-169.411499,100,8263.123286
-177.157978,100,8268.114375
-144.121971,100,8272.158746
-197.489614,100,8277.135593
-137.225469,100,8281.170769
-129.726951,100,8285.169267
-140.593497,100,8289.108481
-88.336396,100,8294.137009
-143.426541,100,8298.138604
-137.836207,100,8302.196119
-174.360573,100,8306.138921
-241.683697,100,8309.158504
-222.578449,100,8313.162313
-119.578606,100,8318.167672
-216.838852,100,8322.17394
-165.360263,100,8326.210383
-129.948926,100,8330.171158
-170.944228,100,8335.162292
-123.156122,100,8339.200824
-197.886201,100,8342.186014
-177.517118,100,8345.180874
-182.451975,100,8350.18393
-215.090559,100,8354.190861
-152.855206,100,8358.281962
-189.987685,100,8362.201858
-170.099349,100,8366.228646
-189.634184,100,8369.189313
-162.83474,100,8374.188926
-155.704073,100,8378.19601
-170.057932,100,8381.205663
-179.592212,100,8384.207753
-112.030538,100,8388.211573
-245.789734,100,8392.218153
17.173382,73,8395.913863
-145.262658,100,8399.20843
-135.236395,100,8403.238615
-147.598436,100,8407.20568
-203.754506,100,8411.232208
-176.194107,100,8415.238104
