#{"t_start": 1765095152.9303436, "env_id": "None"}
r,l,t
-169.992444,100,3885.639706
-167.901191,100,3888.730221
-252.17299,100,3892.682327
94.553193,40,3897.046424
121.485779,31,3899.919185
-164.829465,100,3903.63562
-173.092482,100,3907.635091
-165.450816,100,3911.698784
-155.096526,100,3916.739722
-165.484116,100,3921.666122
-244.269262,100,3924.660712
-155.13621,100,3928.659438
-159.026969,100,3933.652671
-275.948561,100,3938.68658
-271.686057,100,3943.830904
-170.482048,100,3948.788856
-275.311922,100,3953.74653
-171.363927,100,3956.719268
-172.116662,100,3959.786552
-305.295762,100,3964.729947
-308.522654,100,3968.737196
-176.428689,100,3971.806917
60.956448,55,3975.304353
115.597347,24,3978.967666
-171.369783,100,3982.83402
-181.354225,100,3987.783662
-148.84431,100,3992.830923
-175.36646,100,3995.823709
-248.196308,100,3999.754013
-151.938684,100,4003.732245
-173.311894,100,4006.742219
-188.209438,100,4010.862726
174.195361,11,4013.845053
-187.2161,100,4017.877578
-164.117015,100,4022.865438
-273.301181,100,4026.824998
5.65979,82,4030.667054
-139.157015,100,4035.860863
-258.541333,100,4040.804534
-260.5208,100,4043.800499
-175.973901,100,4048.88586
-154.20929,100,4051.872594
-180.674789,100,4056.82904
-208.875531,100,4061.813284
-140.8374,100,4065.791196
-184.89403,100,4069.874195
-165.311787,100,4074.941754
-155.93147,100,4079.957972
-170.396082,100,4083.943974
-251.299109,100,4087.928556
-221.959144,100,4091.981677
-244.319627,100,4095.928524
-127.642437,100,4100.904542
58.741401,50,4105.371841
-172.948954,100,4109.877692
-132.981788,100,4113.38122
-133.593868,100,4115.982906
-177.700177,100,4119.972604
175.084714,11,4123.960088
-134.87022,100,4128.916914
-287.076027,100,4132.908879
-160.494852,100,4137.971171
-281.794101,100,4140.973153
-189.278234,100,4143.935035
-192.758945,100,4146.893814
-181.776295,100,4149.885876
-221.739262,100,4152.939929
-173.883889,100,4156.927554
-15.079746,95,4160.841317
-129.966631,100,4164.977348
16.601268,67,4168.660768
-183.640273,100,4172.026344
-203.079707,100,4176.924499
-153.274297,100,4181.932198
-155.6652,100,4186.995655
-212.50471,100,4192.085472
-207.693108,100,4196.032198
-242.29048,100,4199.047341
-159.824548,100,4202.010323
-153.664151,100,4205.952772
-140.888601,100,4210.955067
0.428373,81,4214.858425
-190.385838,100,4219.976688
-170.184713,100,4223.967279
-149.42393,100,4228.970168
-275.049096,100,4234.041221
-282.841915,100,4237.958326
-171.081759,100,4242.991488
164.235548,14,4247.117573
-172.338044,100,4252.030722
-178.41209,100,4257.016067
-269.694906,100,4262.062751
-181.18751,100,4267.021677
-171.215203,100,4272.028097
-170.458614,100,4277.044209
-148.202977,100,4282.144606
-216.411739,100,4287.221296
-219.349557,100,4291.159845
-179.382573,100,4296.073682
-141.896211,100,4301.093148
-155.061444,100,4305.103514
-257.595445,100,4310.073879
-157.829247,100,4313.106281
-261.885417,100,4318.094565
-148.266161,100,4323.116867
-244.102416,100,4327.138469
-277.015892,100,4331.093134
-265.036512,100,4336.097199
-142.332385,100,4340.113886
-177.795313,100,4345.145858
-172.870164,100,4349.12918
-144.624804,100,4354.129967
-179.448554,100,4358.17196
-191.0405,100,4361.161168
-124.420955,100,4366.140588
-267.680893,100,4371.127182
-263.863656,100,4375.135866
-148.734917,100,4379.147785
-254.012955,100,4383.23681
-34.00464,89,4388.070098
-139.982269,100,4392.147537
-182.127881,100,4396.201628
94.24709,44,4398.585479
-158.817269,100,4403.197517
-129.052164,100,4408.182385
-174.513373,100,4412.192292
192.520265,3,4415.188584
-190.108046,100,4418.211649
-176.247744,100,4421.217308
-215.765402,100,4426.241285
-129.828864,100,4431.217249
-190.260021,100,4435.222372
-247.893424,100,4440.287632
-267.718599,100,4445.228827
-263.674939,100,4449.231132
-136.772077,100,4452.239936
-131.741716,100,4455.232278
-277.934176,100,4459.217879
-267.128213,100,4464.220641
-37.031721,97,4468.221885
-179.964204,100,4473.281493
-187.032104,100,4477.260105
-152.411369,100,4482.275819
-179.944657,100,4487.284053
-272.236906,100,4492.286067
-157.652037,100,4496.295127
139.228507,26,4500.514731
-162.21556,100,4504.30858
-166.700029,100,4509.327156
-167.624359,100,4514.309669
-257.325199,100,4519.320356
-169.695993,100,4523.32671
-292.36831,100,4527.343086
-140.707184,100,4531.320924
-150.591942,100,4536.31418
91.407896,45,4539.750295
-143.90241,100,4544.332169
-165.081233,100,4547.335602
-160.67811,100,4551.363082
-134.024833,100,4555.343433
-176.133434,100,4560.361804
-246.936859,100,4564.362984
-284.889264,100,4569.438563
-261.810848,100,4574.374222
-168.155763,100,4579.40073
-146.308942,97,4583.364574
-288.057386,100,4587.796528
-327.775521,100,4592.792662
-251.658437,100,4596.437462
-217.925052,100,4600.423121
-253.968615,100,4605.479419
-163.406761,100,4610.41564
-266.324683,100,4615.577366
-264.275644,100,4620.42458
-208.146024,100,4624.437702
-276.873964,100,4629.596018
-289.789577,100,4633.429807
-294.678006,100,4638.527262
-267.357042,100,4642.524306
-164.29304,100,4646.451926
-164.056446,100,4650.465143
39.414889,62,4654.059737
-280.979615,100,4656.563657
-280.97006,100,4660.549206
-256.419954,100,4664.523576
-207.742292,100,4668.617371
-271.004522,100,4671.567038
-288.547365,100,4675.657676
-298.613489,100,4679.670816
-290.342418,100,4684.644729
-289.700436,100,4688.594003
-296.130962,100,4693.659641
-258.487164,100,4697.627514
-262.838888,100,4701.595183
-199.257636,100,4705.621756
-162.211107,100,4709.612309
-270.778103,100,4713.645041
-255.464694,100,4718.611047
199.0,1,4721.501137
-266.128975,100,4726.625956
-150.045907,100,4731.638901
-277.761611,100,4736.635023
-260.8198,100,4741.643528
-300.333638,100,4745.702265
-147.441504,100,4750.6651
-148.848432,100,4754.67245
-247.652808,100,4759.650945
-271.480887,100,4763.684077
-156.01143,100,4766.669304
-270.565397,100,4770.698227
-258.86772,100,4774.713956
-162.002784,100,4778.710903
-286.222962,100,4782.730972
-296.181591,100,4786.861136
-263.753041,100,4790.707789
-244.842618,100,4794.73137
-144.671253,100,4797.720275
-177.690996,100,4802.645815
-266.34431,100,4806.731664
-264.956188,100,4810.987832
-268.345266,100,4814.734596
-272.164265,100,4818.801786
-159.615508,100,4822.74294
-150.549744,100,4826.752804
-260.89734,100,4831.751763
-157.181373,100,4836.718303
-160.385884,100,4840.753649
-317.971536,100,4845.936008
-148.803413,100,4849.7559
-160.776184,100,4852.715371
-268.018879,100,4855.682725
-280.849021,100,4859.795697
-233.163236,100,4864.76068
-47.194632,99,4868.772658
-285.46352,100,4872.862848
-154.629277,100,4876.773451
-158.118452,100,4881.7845
-265.375931,100,4886.777603
-177.983404,100,4890.774535
-183.995251,100,4893.779451
-165.126946,100,4898.785512
-246.388089,100,4902.840519
-177.547896,100,4906.811678
-270.653034,100,4911.822458
-241.874254,100,4916.957819
-138.929573,100,4921.807646
-145.43345,100,4925.819735
-157.217041,100,4930.821502
-261.82104,100,4934.85798
-175.625188,100,4939.857283
-154.072077,100,4944.83222
-149.219954,100,4949.847681
32.4856,66,4953.490301
-206.958162,100,4956.891214
-169.287238,100,4961.908293
-164.859454,100,4966.896171
-256.434487,100,4970.882227
-258.655151,100,4976.05722
-139.317102,100,4980.880581
-282.582971,100,4984.852342
141.606546,25,4989.055103
-173.593233,100,4993.890448
-273.33233,100,4998.903754
-248.3505,100,5003.983444
89.287173,48,5008.341619
-150.491222,100,5012.968582
-162.558147,100,5016.953146
-171.707875,100,5020.952095
-144.524431,100,5025.954064
-136.786538,100,5029.856321
-223.740157,100,5034.874027
-252.608007,100,5038.911085
-250.836218,100,5043.962181
-244.970423,100,5048.068375
-146.671705,100,5051.981693
-237.627709,100,5056.027635
-234.871106,100,5060.031746
197.077187,2,5062.879823
-165.935205,100,5068.025267
-250.138762,100,5072.920677
-156.621837,100,5076.933584
-211.571305,100,5082.000885
-154.090889,100,5086.024804
-215.743425,100,5090.031785
103.915355,41,5094.352742
148.413372,21,5098.133998
-147.913425,100,5101.979036
-155.232798,100,5105.98797
-227.23693,100,5109.946097
-232.845848,100,5115.049446
-143.021588,100,5120.020828
-171.605938,100,5125.028637
-176.633166,100,5129.048708
-229.690063,100,5134.055507
-141.645526,100,5138.964657
-165.683662,100,5143.990362
-182.732485,100,5148.003628
-138.837875,100,5152.996813
6.55554,64,5157.640085
-184.894433,100,5161.048645
-220.986946,100,5165.066029
-152.173887,100,5170.022215
-167.541201,100,5175.018471
44.013908,67,5179.673371
-150.381222,100,5184.022217
-155.447087,100,5189.010818
-212.847411,100,5193.107527
11.32389,54,5196.580141
169.403305,13,5200.14024
-180.247607,100,5204.123949
-128.366591,100,5208.050873
-152.755237,100,5212.063416
-43.924807,97,5217.0355
-223.392057,100,5221.151762
-212.442265,100,5225.120578
-162.417572,100,5229.089537
-179.788926,100,5234.096729
-156.811836,100,5239.178215
-247.081802,100,5243.192425
-262.979192,100,5248.244287
38.914293,70,5251.834539
-19.011644,90,5256.077121
156.194506,20,5260.291588
-244.957908,100,5265.200727
-125.073313,100,5268.100432
-261.218849,100,5273.170665
10.307968,79,5276.983435
-207.443878,100,5281.249653
-149.677657,100,5286.152495
114.550369,38,5290.529341
-18.119465,99,5294.224131
110.351131,41,5297.563634
-161.597715,100,5301.23546
-170.249382,100,5305.252998
-213.268501,100,5310.334127
-210.838413,100,5314.284525
-137.104008,100,5319.263666
-160.412801,100,5323.294264
-200.513274,100,5328.326395
-122.625141,100,5333.274095
-227.833045,100,5337.360525
-252.424556,100,5341.337326
17.665271,76,5345.049532
-228.709659,100,5348.331495
-276.155363,100,5353.316217
-167.344552,100,5357.284518
-244.241169,100,5360.375198
-154.257117,100,5363.317398
-204.76447,100,5366.353401
-280.066459,100,5369.308183
-279.466083,100,5373.324755
34.936078,72,5376.9476
-274.326729,100,5379.313869
41.570858,69,5382.919023
-133.641269,100,5386.33054
-226.56911,100,5390.337403
-241.535038,100,5394.408268
112.318508,38,5396.646642
-211.393881,100,5401.387319
15.096597,84,5406.191126
-178.277604,100,5411.356978
-198.934867,100,5416.317348
-174.068406,100,5421.373857
-169.574843,100,5425.321932
-122.309362,100,5430.280401
-253.959889,100,5435.334575
-216.122208,100,5439.38016
-134.788934,100,5444.294936
-175.419256,100,5449.319057
199.0,1,5452.287203
-263.044416,100,5457.358202
-172.418883,100,5462.331735
-231.248676,100,5467.421597
-229.930232,100,5471.469804
-240.282801,100,5476.470113
-171.565556,100,5481.353666
-166.263022,100,5485.368365
-172.762391,100,5489.354699
-162.278217,100,5493.377401
54.399164,60,5497.945825
-183.30767,100,5502.376314
-197.787687,100,5507.388891
-272.662002,100,5512.578662
-191.156474,100,5517.387861
-257.252772,100,5522.458127
98.399751,38,5526.782526
-181.914343,100,5531.402518
-190.361295,100,5535.408752
-230.337555,100,5540.534674
-138.879046,100,5544.413637
-220.998452,100,5549.551738
143.869888,24,5552.652918
-230.569863,100,5556.503898
-231.826867,100,5561.580513
-209.246108,100,5566.47476
92.307594,39,5569.80865
-194.473854,100,5573.491487
-145.56842,100,5577.523386
-126.649954,100,5580.518085
-198.969426,100,5585.547278
-161.348567,100,5590.547027
-44.006221,92,5594.463218
-150.39652,100,5599.543847
-124.170217,100,5604.559449
-152.196344,100,5608.561478
-168.821703,100,5612.577837
32.98722,76,5615.312341
-149.636147,100,5619.606856
-179.184702,100,5623.596417
29.625956,62,5628.155313
-205.816572,100,5632.70068
-238.599636,100,5636.77477
-29.924796,99,5640.514607
-215.46473,100,5645.530726
-212.745695,100,5649.558319
7.270444,85,5654.350849
-170.423248,100,5658.515466
-156.556128,100,5663.524804
-224.287149,100,5668.748025
69.447447,58,5673.102784
-166.375067,100,5677.536634
199.0,1,5681.528935
4.163187,89,5686.423393
-161.928761,100,5691.552077
-164.430699,100,5695.555374
-214.300681,100,5699.584962
-178.679133,100,5703.563287
-237.65735,100,5708.67419
-183.224472,100,5713.571383
-232.03776,100,5718.648776
-187.625616,100,5722.588753
-195.341523,100,5725.594455
-215.502929,100,5730.625078
-140.20893,100,5734.649403
98.409656,36,5739.005789
-152.191074,100,5742.728616
-209.173414,100,5746.778962
-223.120015,100,5750.842884
-230.36897,100,5754.855258
-184.453363,100,5759.738379
-135.943613,100,5764.75114
-227.346861,100,5769.771331
-187.237429,100,5773.734953
-144.831204,100,5777.633182
-132.863941,100,5782.728829
81.906017,51,5786.193431
-130.795163,100,5790.742569
-168.948956,100,5795.766509
-228.802818,100,5799.797518
-24.117727,92,5803.672557
-195.011338,100,5807.709781
47.163953,70,5810.38957
-212.202584,100,5812.702367
-127.296245,100,5817.72937
167.078624,11,5819.791569
-199.149586,100,5824.701086
140.565279,25,5827.957817
-183.791445,100,5831.830121
-229.900416,100,5835.841714
-166.782307,100,5839.823881
182.694336,8,5842.779904
-197.513624,100,5846.840001
-193.999149,100,5850.815199
-197.960714,100,5854.836665
-239.485881,100,5858.86966
-235.15383,100,5863.914457
-195.279882,100,5867.841663
-211.220845,100,5871.752623
-178.790054,100,5876.76083
-251.263233,100,5881.877004
69.002578,46,5885.206897
85.474308,32,5889.123544
-183.840721,100,5893.782563
-180.859394,100,5898.775197
-126.388501,100,5902.790555
-185.740143,100,5906.794495
-146.443521,100,5911.788862
-134.200526,100,5915.789146
100.413345,45,5920.240863
-241.862831,100,5924.969663
-220.004512,100,5928.830736
-181.253114,100,5932.823069
-142.811317,100,5937.818911
108.129411,37,5942.180043
-161.186211,100,5946.829517
-165.843449,100,5950.841474
-236.449154,100,5955.975448
-240.054273,100,5960.970797
-134.142875,100,5964.840004
-119.56663,100,5968.851089
-170.930332,100,5973.86172
-146.286713,100,5977.860904
-2.157944,70,5981.568361
-136.890615,100,5984.87424
-181.42335,100,5988.870343
-207.796364,100,5993.092583
-214.392209,100,5996.056359
-174.839118,100,5999.918535
-215.199431,100,6003.91816
-155.925294,100,6006.892861
-216.061639,100,6011.076888
-124.856203,100,6014.897222
-219.148371,100,6019.056327
-204.394195,100,6023.927302
-30.401016,89,6028.807475
167.824722,16,6033.061273
5.712921,63,6036.550808
32.436864,74,6040.669748
180.687587,8,6043.005388
-130.560302,100,6047.932105
-186.425351,100,6051.946913
-252.644267,100,6056.107975
62.550373,65,6060.584984
116.300365,36,6063.292835
-216.075498,100,6067.059325
-226.811886,100,6070.977535
-240.837367,100,6076.096769
33.019786,75,6080.711949
-166.057539,100,6083.987521
-131.296008,100,6088.977544
-217.937937,100,6094.039484
-169.467725,100,6099.00785
-221.719137,100,6104.224824
-229.538258,100,6109.149035
-131.818825,100,6113.000173
-181.847372,100,6118.020954
-182.364363,100,6123.017509
-125.030521,100,6128.012282
-185.705281,100,6133.02663
65.098547,64,6136.657509
-233.98545,100,6141.205603
-215.606457,100,6145.182185
-162.526986,100,6149.103754
-171.39886,100,6152.061755
-151.353862,100,6156.059072
-231.446351,100,6161.206365
121.473603,37,6165.411586
-236.757831,100,6169.208819
-233.340091,100,6173.205576
3.206207,90,6176.962861
165.535342,14,6180.19729
-237.371372,100,6184.103852
-128.449718,100,6188.092559
-181.458597,100,6193.089217
-160.508781,100,6197.101534
51.253921,65,6200.736883
-110.307519,100,6204.097287
-124.424064,100,6209.101686
-123.191065,100,6214.104864
-133.056277,100,6218.113451
-123.890575,100,6223.110869
11.426522,89,6228.000732
-160.518685,100,6232.139965
-220.31846,100,6235.1565
-156.405925,100,6238.143234
-204.684551,100,6242.157547
176.746179,11,6245.232042
-218.920469,100,6249.17971
-220.077983,100,6253.24069
-211.91597,100,6258.187725
-206.229794,100,6263.173682
-165.078779,100,6267.168733
-174.872165,100,6272.163775
-170.850623,100,6276.197722
-188.018124,100,6281.19774
-172.536498,100,6286.188421
-130.20111,100,6291.201501
-129.109409,100,6296.188307
-222.76798,100,6301.322263
118.539609,36,6305.55177
-192.355178,100,6310.22501
167.030066,16,6313.358315
-236.60112,100,6318.369795
-228.32033,100,6323.22767
-15.592188,97,6328.201659
-168.383993,100,6332.245728
162.575797,18,6336.405126
-163.938803,100,6341.26003
137.313781,33,6345.563528
-92.599133,87,6350.148965
3.370367,76,6355.006639
-264.741626,100,6359.291402
-249.010799,100,6363.287833
-164.024494,100,6367.272509
56.897852,64,6371.902946
154.527659,23,6374.490033
-108.830941,100,6379.273434
-157.083548,100,6383.305832
-196.952958,100,6387.302075
16.897915,90,6392.19215
-156.8749,100,6397.316196
-150.331977,100,6401.341787
-238.160811,100,6405.324834
144.007115,29,6408.586275
-235.552587,100,6412.33041
-151.097747,100,6416.323875
-135.171647,100,6420.328681
81.147237,54,6424.862285
191.973253,4,6428.359104
174.679392,12,6431.448525
-158.349721,100,6435.354063
-127.469808,100,6440.3525
-259.14164,100,6444.36478
-137.581826,100,6448.35963
116.686572,36,6452.708731
-231.915997,100,6456.378636
-208.929137,100,6460.378428
-116.742288,100,6464.378002
-142.343177,100,6467.473189
-166.643596,100,6471.389225
12.700182,87,6476.274683
138.917207,19,6479.570784
-119.78718,100,6484.503756
124.187332,35,6486.774194
-198.310785,100,6491.535809
-148.924065,100,6494.506735
-127.822006,100,6499.509195
-251.395516,100,6504.584848
-229.090453,100,6509.475131
-227.502955,100,6513.558364
-3148.696633,100,6517.405823
-274.720558,100,6520.387268
-212.693723,100,6524.467769
-40.329064,78,6528.267385
-126.889308,100,6530.468262
39.324604,62,6533.103595
-151.960027,100,6536.568548
-118.91204,100,6540.562017
-219.25651,100,6545.502439
-634.200663,100,6548.566756
-253.866543,100,6553.516868
-246.033537,100,6558.577709
-178.104227,100,6563.508372
-158.433954,100,6568.619944
-292.374087,100,6572.597696
-218.678366,100,6576.585737
-134.831488,100,6580.584459
-33.536004,96,6584.58937
-223.719801,100,6589.644805
-260.023982,100,6593.650934
-194.074801,100,6596.595483
115.304588,34,6600.881453
-242.772135,100,6604.666363
-545.618456,100,6608.538687
-149.6963,100,6612.650297
-188.596638,100,6616.624353
-219.415493,100,6620.597445
-581.331932,100,6624.617292
-264.275475,100,6629.557019
-191.888559,100,6634.580861
-231.931676,100,6638.67034
-193.199799,100,6642.595612
-218.49057,100,6647.750651
-180.81077,100,6651.694214
-175.978667,100,6655.706028
-211.581487,100,6659.700306
-149.476223,100,6664.612017
196.251224,2,6667.591599
-147.224591,100,6672.685125
-192.178425,100,6677.692743
-273.274806,100,6681.616649
-240.235938,100,6686.695304
-610.748559,100,6690.648782
176.229133,10,6694.700631
-224.402631,100,6697.672119
-211.149171,100,6700.671287
-658.882189,100,6705.732058
-207.719143,100,6709.728194
-201.600742,100,6713.672889
-678.108095,100,6718.69733
87.63871,33,6722.993687
-690.460822,100,6726.659642
-229.814571,100,6730.661736
190.208201,5,6734.699411
-230.43541,100,6739.807122
-188.747184,100,6744.784316
-255.719061,100,6749.670995
-246.344829,100,6754.731354
-243.502168,100,6758.784418
24.742081,56,6763.298984
-684.16303,100,6767.782861
-281.948295,100,6771.858116
-235.213488,100,6775.80655
-133.541403,100,6780.699165
-233.713592,100,6785.801682
-436.989795,100,6788.727616
-241.748022,100,6791.772703
-154.043534,100,6794.76718
-190.95208,100,6798.856693
-207.188376,100,6802.753995
-254.79457,100,6807.861018
-189.676506,100,6812.852886
-192.28669,100,6816.761413
-222.696688,100,6821.928609
196.174711,2,6824.762506
-183.261924,100,6829.857737
-767.695505,100,6835.15056
-382.037462,100,6839.726774
-270.435918,100,6844.846436
-280.894928,100,6849.993354
-281.594027,100,6853.766067
-365.306217,100,6858.888023
-385.517718,100,6863.901785
-771.592926,100,6869.399267
-273.23164,100,6873.88714
-345.288085,100,6877.924402
-291.535575,100,6880.798686
-710.91562,100,6886.002987
-292.036047,100,6889.797693
-292.689053,100,6894.834596
-369.441603,100,6898.919315
-303.671478,100,6903.909368
-404.534244,100,6908.913828
-316.68218,100,6913.968341
-545.119217,100,6919.016839
-313.191058,100,6923.97267
-295.690127,100,6927.987345
-508.549238,100,6931.925747
-531.212152,100,6936.852928
-254.932288,100,6941.95369
-195.178539,100,6946.901906
-448.501125,100,6951.869544
-356.596364,100,6955.874704
-328.141103,100,6961.406557
-309.35454,100,6965.944731
-216.238266,100,6970.925165
-279.863789,100,6975.952165
-343.824501,100,6980.468013
-211.402215,100,6983.035497
-196.164941,100,6987.067569
-159.363871,100,6991.943403
-299.279834,100,6996.984165
-468.836674,100,7000.93428
-134.379889,100,7005.066825
-330.718422,100,7010.003544
-209.989756,100,7015.434231
-302.170838,100,7020.083665
-260.815765,100,7025.054758
-331.451125,100,7029.948999
-302.715387,100,7034.113095
-190.079177,100,7038.361046
-263.187868,100,7043.008835
-419.156336,100,7046.961018
-277.06943,100,7051.1061
-296.515211,100,7055.114456
-540.127647,100,7059.077303
-519.705939,100,7063.094948
-156.716046,100,7067.076321
-187.112106,100,7071.451624
-555.986956,100,7075.107351
-391.506264,100,7079.059573
-210.910473,100,7084.367287
-290.450268,100,7089.151353
-177.450174,100,7093.069263
-188.646654,100,7097.216224
-198.961055,100,7101.231655
-262.324431,100,7105.062158
-137.08917,100,7109.053261
-128.251552,100,7114.053276
-215.054465,100,7118.074974
-131.42272,100,7123.070109
153.929133,20,7126.253869
-175.28182,100,7130.080061
-165.569423,100,7135.084187
-247.117985,100,7140.113745
-193.3429,100,7145.286509
-158.026301,100,7150.094627
-174.486853,100,7155.101309
-230.85876,100,7160.444323
34.272585,71,7164.817755
-208.916087,100,7169.49884
87.803932,50,7173.608523
-234.225129,100,7178.208387
-161.349872,100,7182.117386
13.941837,81,7186.93888
199.0,1,7189.130752
-182.775415,100,7193.147281
-224.173381,100,7197.195663
-200.84848,100,7202.318536
-162.097754,100,7205.153828
-167.978422,100,7208.158044
-186.212695,100,7211.158964
-163.612923,100,7215.17893
-224.349296,100,7220.263972
-192.838998,100,7223.174753
-246.314957,100,7226.255099
-237.092412,100,7229.221178
-143.882638,100,7232.181111
-137.465849,100,7235.188557
-209.286436,100,7238.190328
-209.311613,100,7243.26111
-204.344381,100,7247.211942
-142.707184,100,7251.224723
-210.963607,100,7255.229395
-299.552067,100,7259.212547
-211.364598,100,7262.261999
-197.780555,100,7265.222576
-243.307424,100,7269.220783
-164.020568,100,7273.224061
-184.957965,100,7276.25104
-281.334059,100,7281.355094
-219.798974,100,7285.344101
-185.717852,100,7289.284252
-179.091837,100,7293.361161
-183.260664,100,7296.291903
7.169526,64,7298.937862
-210.405711,100,7303.302804
51.372433,67,7307.941949
-24.784633,80,7312.090144
-198.638186,100,7316.338557
-204.236993,100,7320.349039
-235.569386,100,7324.335664
-179.896478,100,7328.312336
-208.074757,100,7333.348164
-132.365906,100,7337.311772
-187.957686,100,7341.421128
-207.416761,100,7344.386385
-348.459373,100,7349.412601
183.56297,8,7351.376178
-211.423226,100,7356.419227
-136.698525,100,7359.422886
147.458125,22,7363.551416
-4.132293,94,7367.361841
-115.500327,100,7370.339975
-178.676028,100,7374.450343
-213.728929,100,7379.444786
-208.943525,100,7383.454134
-197.114087,100,7388.38092
-133.314787,100,7391.368868
-126.175954,100,7395.453101
-642.715448,100,7398.466068
-198.061655,100,7402.4761
-175.946915,100,7407.478765
-178.586055,100,7412.478073
-209.66242,100,7417.503663
-280.109545,100,7421.569031
-195.577879,100,7426.454503
-224.702851,100,7430.54624
123.896891,25,7434.649251
199.0,1,7438.390402
-635.246539,100,7443.497318
-272.887781,100,7447.545583
-258.892673,100,7452.546596
-226.771775,100,7457.529712
-157.776245,100,7461.540707
-147.947601,100,7466.495813
-179.875427,100,7470.550444
-620.255636,100,7475.432066
-228.398453,100,7480.460562
-586.553547,100,7485.441913
-132.76761,100,7489.448274
-205.448867,100,7494.484576
-156.034672,100,7499.453919
-222.759491,100,7504.503475
171.122693,12,7507.567612
-215.4231,100,7512.477352
-230.509429,100,7517.557085
-208.695632,100,7521.55462
-164.570791,100,7526.574326
-202.852617,100,7530.587569
182.915481,9,7532.57625
-668.951908,100,7537.587691
-405.438711,100,7542.505846
132.62977,32,7546.85397
-114.970731,100,7550.627851
-236.473907,100,7553.646131
-119.791523,100,7558.539678
-168.305463,100,7562.551161
-118.486752,100,7566.572564
-415.296467,100,7571.559172
-225.943387,100,7576.733875
-664.311049,100,7580.655755
-125.657436,100,7585.627378
40.930114,71,7590.326254
-400.340089,100,7593.652095
-686.986148,100,7598.580104
-567.490415,100,7602.606637
-127.292655,100,7606.57586
-415.135152,100,7610.888989
-412.025473,100,7615.97595
-227.413242,100,7620.762797
8.455969,73,7625.342477
-243.94088,100,7629.694222
-149.046537,100,7633.717927
-255.024698,100,7638.69111
-251.82828,100,7642.690092
-239.248105,100,7646.775094
-154.382069,100,7650.744416
-244.854491,100,7655.725635
-403.37092,100,7659.669761
-408.053108,100,7662.659052
-218.930582,100,7666.661398
-27.529274,91,7669.63978
-128.321684,100,7673.701287
-208.106789,100,7677.691141
-168.604393,100,7681.763223
-215.810479,100,7685.773124
-468.347194,100,7691.011651
-452.360803,100,7695.814989
-217.35269,100,7700.698598
-206.083411,100,7705.693082
-216.05515,100,7709.842852
-218.768658,100,7712.7391
-121.478615,100,7714.459459
-118.490267,100,7717.797644
-174.377044,100,7720.812388
-212.84064,100,7724.820115
-163.953123,100,7729.799842
-116.464073,100,7734.800958
-115.222332,100,7738.824319
-216.533457,100,7743.863328
15.642169,82,7748.631671
-494.141817,100,7752.672267
-122.043978,100,7756.759323
-421.960835,100,7760.755101
-186.184596,100,7764.85338
-417.349493,100,7769.771788
-228.865318,100,7773.907982
-407.053199,100,7778.784565
-200.281969,100,7783.806561
-304.84415,100,7786.807797
-271.63078,100,7790.795254
42.302556,61,7794.4374
-120.700202,100,7797.886723
-197.016086,100,7802.83875
-205.198049,100,7807.906999
-296.455523,100,7812.873363
-307.908181,100,7816.900893
-202.06621,100,7819.942335
-118.238473,100,7824.885258
-204.970546,100,7829.99696
-258.69125,100,7834.912657
-218.328527,100,7838.929817
-272.609648,100,7842.919033
-21.338525,99,7846.86934
-279.518644,100,7851.900144
-414.105731,100,7855.766032
-182.200714,100,7859.924565
-251.038533,100,7864.863921
-208.308196,100,7868.870276
-194.578352,100,7872.933493
-110.566177,100,7876.879311
-1185.443757,100,7881.809107
-192.355434,100,7886.939012
-203.727834,100,7890.918658
-174.058544,100,7893.907035
-165.583333,100,7898.967082
-199.636546,100,7903.933591
-178.956949,100,7908.909599
-177.795578,100,7912.922132
25.260269,81,7917.737243
-168.835446,100,7921.924879
-207.557913,100,7925.933285
-1401.853371,100,7930.924284
-171.79898,100,7935.942519
122.078202,35,7939.276724
-143.666385,100,7942.017706
-186.401812,100,7944.959461
-216.107081,100,7948.944467
-145.615995,100,7953.941246
-182.966204,100,7958.986547
-460.609617,100,7964.067255
-174.120087,100,7968.978861
-393.191192,100,7974.053344
-211.880836,100,7978.022583
-160.290056,100,7981.972748
-227.688797,100,7986.076688
-106.543295,100,7990.014045
-217.03302,100,7994.979273
-213.392296,100,8000.002114
-193.916021,100,8005.011966
-201.105901,100,8009.045041
-199.706622,100,8014.118476
-159.264221,100,8018.098866
-3.56257,78,8021.882334
-151.220532,100,8024.129468
-369.909226,100,8028.115902
-188.450115,100,8032.133041
-171.747164,100,8036.162437
-109.332264,100,8040.128266
-199.804612,100,8045.137126
-111.205126,100,8048.080738
-203.438515,100,8053.09148
-225.636269,100,8057.165673
-104.521343,100,8061.186269
-360.78776,100,8065.173179
48.446062,58,8068.695857
-179.090907,100,8071.110835
-182.692958,100,8076.190593
-179.824358,100,8081.119033
-344.934553,100,8085.114127
-352.615002,100,8090.127405
-96.045195,100,8094.1107
61.016723,52,8098.624631
-142.353191,100,8103.126067
92.516348,54,8106.67364
-188.780984,100,8111.150868
171.678382,15,8114.251003
-241.378245,100,8118.161241
-177.3521,100,8122.25212
-250.260545,100,8126.239305
-161.129878,100,8130.244852
-243.845277,100,8135.278911
-101.849028,100,8138.275173
-234.792516,100,8141.261716
154.325022,24,8143.392798
